name,event_id,month,long,lat,indoors_min,indoors_max,prey_month,age,sex
Jinx,1165780009,1,138.597916,-34.90765,6,11,10,6,f
Jinx,1165779979,1,138.59729,-34.906288,6,11,10,6,f
Jinx,1165780047,1,138.598007,-34.907604,6,11,10,6,f
Jinx,1165780982,2,138.597046,-34.906818,6,11,10,6,f
Jinx,1165780207,1,138.597504,-34.907455,6,11,10,6,f
Jinx,1165780018,1,138.598877,-34.906654,6,11,10,6,f
Jinx,1165780066,1,138.598022,-34.907333,6,11,10,6,f
Jinx,1165780007,1,138.598206,-34.9076,6,11,10,6,f
Jinx,1165780669,1,138.598267,-34.9072,6,11,10,6,f
Jinx,1165780383,1,138.597992,-34.90744,6,11,10,6,f
Jinx,1165781096,2,138.598068,-34.907307,6,11,10,6,f
Jinx,1165780696,2,138.597626,-34.907398,6,11,10,6,f
Jinx,1165780758,2,138.597977,-34.907291,6,11,10,6,f
Jinx,1165780061,1,138.598099,-34.907349,6,11,10,6,f
Jinx,1165780067,1,138.59823600000001,-34.907276,6,11,10,6,f
Jinx,1165780802,2,138.597992,-34.90696,6,11,10,6,f
Jinx,1165779981,1,138.597366,-34.906483,6,11,10,6,f
Jinx,1165780029,1,138.598907,-34.906815,6,11,10,6,f
Jinx,1165781164,2,138.598312,-34.907887,6,11,10,6,f
Jinx,1165780697,2,138.597595,-34.907364,6,11,10,6,f
Jinx,1165780030,1,138.597275,-34.908161,6,11,10,6,f
Jinx,1165780668,1,138.598206,-34.907265,6,11,10,6,f
Jinx,1165779858,1,138.597763,-34.907379,6,11,10,6,f
Jinx,1165781020,2,138.597794,-34.907467,6,11,10,6,f
Jinx,1165780044,1,138.596466,-34.906387,6,11,10,6,f
Jinx,1165779907,1,138.597626,-34.908104,6,11,10,6,f
Jinx,1165779992,1,138.597809,-34.907257,6,11,10,6,f
Jinx,1165779943,1,138.598328,-34.907059,6,11,10,6,f
Jinx,1165780382,1,138.598358,-34.906689,6,11,10,6,f
Jinx,1165779896,1,138.598557,-34.907013,6,11,10,6,f
Jinx,1165780010,1,138.598145,-34.907669,6,11,10,6,f
Jinx,1165781339,2,138.597855,-34.907448,6,11,10,6,f
Jinx,1165780011,1,138.597763,-34.907715,6,11,10,6,f
Jinx,1165780002,1,138.597702,-34.907528,6,11,10,6,f
Jinx,1165780049,1,138.597946,-34.907383,6,11,10,6,f
Jinx,1165780855,2,138.598022,-34.907261,6,11,10,6,f
Jinx,1165779995,1,138.597961,-34.90731,6,11,10,6,f
Jinx,1165780051,1,138.597931,-34.907307,6,11,10,6,f
Jinx,1165779997,1,138.597977,-34.907482,6,11,10,6,f
Jinx,1165779990,1,138.597626,-34.907677,6,11,10,6,f
Jinx,1165781173,2,138.597916,-34.907391,6,11,10,6,f
Jinx,1165780064,1,138.598038,-34.907223,6,11,10,6,f
Jinx,1165780210,1,138.598282,-34.907951,6,11,10,6,f
Jinx,1165780036,1,138.597809,-34.907337,6,11,10,6,f
Jinx,1165779892,1,138.597961,-34.907024,6,11,10,6,f
Jinx,1165779972,1,138.598114,-34.907299,6,11,10,6,f
Jinx,1165779857,1,138.597717,-34.907307,6,11,10,6,f
Jinx,1165780069,1,138.598129,-34.907307,6,11,10,6,f
Jinx,1165779897,1,138.597549,-34.907856,6,11,10,6,f
Jinx,1165779964,1,138.598114,-34.907909,6,11,10,6,f
Jinx,1165779893,1,138.598129,-34.906872,6,11,10,6,f
Jinx,1165780379,1,138.597961,-34.907261,6,11,10,6,f
Jinx,1165780040,1,138.596619,-34.906437,6,11,10,6,f
Jinx,1165780986,2,138.5979,-34.907894,6,11,10,6,f
Jinx,1165781425,2,138.5979,-34.907337,6,11,10,6,f
Jinx,1165781174,2,138.597946,-34.907295,6,11,10,6,f
Jinx,1165780056,1,138.598022,-34.907524,6,11,10,6,f
Jinx,1165781021,2,138.597809,-34.907444,6,11,10,6,f
Jinx,1165780001,1,138.598953,-34.906536,6,11,10,6,f
Jinx,1165780124,1,138.597839,-34.907375,6,11,10,6,f
Jinx,1165780062,1,138.598068,-34.907318,6,11,10,6,f
Jinx,1165780123,1,138.597931,-34.907154,6,11,10,6,f
Jinx,1165779901,1,138.597702,-34.907448,6,11,10,6,f
Jinx,1165780883,2,138.597687,-34.907818,6,11,10,6,f
Jinx,1165780045,1,138.597641,-34.907005,6,11,10,6,f
Jinx,1165779963,1,138.598251,-34.907566,6,11,10,6,f
Jinx,1165779993,1,138.597916,-34.907337,6,11,10,6,f
Jinx,1165780490,1,138.597824,-34.907272,6,11,10,6,f
Jinx,1165780759,2,138.59787,-34.907356,6,11,10,6,f
Jinx,1165780975,2,138.597275,-34.907372,6,11,10,6,f
Jinx,1165779911,1,138.598022,-34.907303,6,11,10,6,f
Jinx,1165780990,2,138.598068,-34.907318,6,11,10,6,f
Jinx,1165781419,2,138.597855,-34.907261,6,11,10,6,f
Jinx,1165780068,1,138.597916,-34.90728,6,11,10,6,f
Jinx,1165780048,1,138.598068,-34.907284,6,11,10,6,f
Jinx,1165780004,1,138.597824,-34.907436,6,11,10,6,f
Jinx,1165780005,1,138.59787,-34.907631,6,11,10,6,f
Jinx,1165781607,2,138.59819,-34.906731,6,11,10,6,f
Jinx,1165780013,1,138.598251,-34.907265,6,11,10,6,f
Jinx,1165780889,2,138.598053,-34.907375,6,11,10,6,f
Jinx,1165781424,2,138.597672,-34.907539,6,11,10,6,f
Jinx,1165780054,1,138.597931,-34.907276,6,11,10,6,f
Jinx,1165780046,1,138.598022,-34.907417,6,11,10,6,f
Jinx,1165780031,1,138.597275,-34.908161,6,11,10,6,f
Jinx,1165781161,2,138.597839,-34.907776,6,11,10,6,f
Kitty,737747771,6,138.632431,-34.862038,0,5,1,4,m
Kitty,737748639,6,138.630585,-34.862434,0,5,1,4,m
Kitty,737747781,6,138.632629,-34.862587,0,5,1,4,m
Kitty,737748496,6,138.63176,-34.862423,0,5,1,4,m
Kitty,737748824,6,138.631973,-34.862877,0,5,1,4,m
Kitty,737747762,6,138.632629,-34.861904,0,5,1,4,m
Kitty,737748676,6,138.632187,-34.862377,0,5,1,4,m
Kitty,737747729,6,138.633377,-34.862438,0,5,1,4,m
Kitty,737747699,6,138.633438,-34.862255,0,5,1,4,m
Kitty,737747958,6,138.632538,-34.862434,0,5,1,4,m
Kitty,737747740,6,138.634201,-34.862045,0,5,1,4,m
Kitty,737747922,6,138.63295,-34.862686,0,5,1,4,m
Kitty,737747705,6,138.633972,-34.862011,0,5,1,4,m
Kitty,737747701,6,138.633133,-34.862305,0,5,1,4,m
Kitty,737747702,6,138.63295,-34.86261,0,5,1,4,m
Kitty,737748827,6,138.632645,-34.863464,0,5,1,4,m
Kitty,737747721,6,138.633118,-34.863564,0,5,1,4,m
Kitty,737747718,6,138.633865,-34.863468,0,5,1,4,m
Kitty,737747728,6,138.633667,-34.862541,0,5,1,4,m
Kitty,737748306,6,138.632706,-34.862991,0,5,1,4,m
Kitty,737747743,6,138.63356,-34.860638,0,5,1,4,m
Kitty,737747777,6,138.632599,-34.862522,0,5,1,4,m
Kitty,737748663,6,138.632278,-34.862259,0,5,1,4,m
Kitty,737747759,6,138.633972,-34.86187,0,5,1,4,m
Kitty,737747972,6,138.632568,-34.862591,0,5,1,4,m
Kitty,737747772,6,138.632462,-34.862026,0,5,1,4,m
Kitty,737747747,6,138.633453,-34.860443,0,5,1,4,m
Kitty,737747773,6,138.632477,-34.862019,0,5,1,4,m
Kitty,737747754,6,138.633224,-34.860775,0,5,1,4,m
Kitty,737748053,6,138.632614,-34.862621,0,5,1,4,m
Kitty,737747707,6,138.633316,-34.861206,0,5,1,4,m
Kitty,737747738,6,138.633698,-34.861328,0,5,1,4,m
Kitty,737747755,6,138.634308,-34.860638,0,5,1,4,m
Kitty,737747957,6,138.632431,-34.862617,0,5,1,4,m
Kitty,737747731,6,138.633514,-34.862679,0,5,1,4,m
Kitty,737748410,6,138.632706,-34.862633,0,5,1,4,m
Kitty,737747723,6,138.633163,-34.863388,0,5,1,4,m
Kitty,737747750,6,138.633484,-34.860146,0,5,1,4,m
Kitty,737748644,6,138.630951,-34.861671,0,5,1,4,m
Kitty,737747744,6,138.633438,-34.859818,0,5,1,4,m
Kitty,737747737,6,138.633698,-34.861328,0,5,1,4,m
Kitty,737747775,6,138.632462,-34.862072,0,5,1,4,m
Kitty,737748662,6,138.63176,-34.862583,0,5,1,4,m
Kitty,737748198,6,138.632675,-34.862595,0,5,1,4,m
Kitty,737747784,6,138.632401,-34.862846,0,5,1,4,m
Kitty,737747732,6,138.633514,-34.862679,0,5,1,4,m
Kitty,737748201,6,138.633087,-34.862648,0,5,1,4,m
Kitty,737747700,6,138.63324,-34.862404,0,5,1,4,m
Kitty,737747720,6,138.633118,-34.863564,0,5,1,4,m
Kitty,737748409,6,138.632507,-34.86248,0,5,1,4,m
Kitty,737748641,6,138.630508,-34.862274,0,5,1,4,m
Kitty,737747795,6,138.632431,-34.862503,0,5,1,4,m
Kitty,737748826,6,138.632141,-34.862663,0,5,1,4,m
Kitty,737747733,6,138.634384,-34.863152,0,5,1,4,m
Kitty,737748837,6,138.632584,-34.862885,0,5,1,4,m
Kitty,737747785,6,138.632401,-34.862846,0,5,1,4,m
Kitty,737747697,6,138.633636,-34.861267,0,5,1,4,m
Kitty,737747736,6,138.634293,-34.862881,0,5,1,4,m
Kitty,737747758,6,138.63446,-34.862774,0,5,1,4,m
Kitty,737747725,6,138.633911,-34.862934,0,5,1,4,m
Kitty,737748174,6,138.632446,-34.862644,0,5,1,4,m
Kitty,737747780,6,138.632507,-34.862522,0,5,1,4,m
Kitty,737747714,6,138.632874,-34.862179,0,5,1,4,m
Kitty,737747749,6,138.633041,-34.859234,0,5,1,4,m
Kitty,737748202,6,138.632584,-34.862579,0,5,1,4,m
Kitty,737747787,6,138.632889,-34.862709,0,5,1,4,m
Kitty,737747778,6,138.632492,-34.862637,0,5,1,4,m
Kitty,737748524,6,138.633453,-34.86237,0,5,1,4,m
Kitty,737748675,6,138.63179,-34.862503,0,5,1,4,m
Kitty,737747792,6,138.63179,-34.863064,0,5,1,4,m
Kitty,737747782,6,138.632629,-34.862587,0,5,1,4,m
Kitty,737747708,6,138.632935,-34.862759,0,5,1,4,m
Kitty,737747791,6,138.632492,-34.862495,0,5,1,4,m
Kitty,737747704,6,138.631958,-34.862709,0,5,1,4,m
Kitty,737747786,6,138.632431,-34.862556,0,5,1,4,m
Kitty,737747726,6,138.633911,-34.862934,0,5,1,4,m
Kitty,737747710,6,138.633286,-34.863201,0,5,1,4,m
Kitty,737748253,6,138.632462,-34.861977,0,5,1,4,m
Kitty,737748539,6,138.632553,-34.86253,0,5,1,4,m
Kitty,737747741,6,138.63356,-34.860901,0,5,1,4,m
Kitty,737748669,6,138.63121,-34.8624,0,5,1,4,m
Kitty,737748318,6,138.632065,-34.862518,0,5,1,4,m
Kitty,737748497,6,138.632004,-34.862461,0,5,1,4,m
Kitty,737747774,6,138.632446,-34.861885,0,5,1,4,m
Kitty,737748668,6,138.631393,-34.862419,0,5,1,4,m
Kitty,737747703,6,138.633453,-34.862404,0,5,1,4,m
Kitty,737747735,6,138.634293,-34.862881,0,5,1,4,m
Kitty,737747966,6,138.631943,-34.862648,0,5,1,4,m
Kitty,737747921,6,138.633636,-34.862801,0,5,1,4,m
Kitty,737748200,6,138.632629,-34.862598,0,5,1,4,m
Kitty,737748825,6,138.632523,-34.862892,0,5,1,4,m
Kitty,737747717,6,138.632935,-34.862759,0,5,1,4,m
Kitty,737747698,6,138.633636,-34.861267,0,5,1,4,m
Kitty,737747734,6,138.634247,-34.863014,0,5,1,4,m
Kitty,737748650,6,138.632309,-34.862736,0,5,1,4,m
Kitty,737748254,6,138.631775,-34.86245,0,5,1,4,m
Kitty,737747779,6,138.632599,-34.862461,0,5,1,4,m
Kitty,737748498,6,138.632095,-34.862465,0,5,1,4,m
Kitty,737747746,6,138.633575,-34.860706,0,5,1,4,m
Kitty,737747713,6,138.633118,-34.862938,0,5,1,4,m
Kitty,737748800,6,138.632645,-34.862904,0,5,1,4,m
Kitty,737747709,6,138.633286,-34.863201,0,5,1,4,m
Kitty,737748317,6,138.632553,-34.862606,0,5,1,4,m
Kitty,737747756,6,138.634155,-34.862652,0,5,1,4,m
Kitty,737747923,6,138.632614,-34.862793,0,5,1,4,m
Kitty,737747770,6,138.632477,-34.862,0,5,1,4,m
Kitty,737748054,6,138.632111,-34.862488,0,5,1,4,m
Kitty,737747757,6,138.634323,-34.862671,0,5,1,4,m
Kitty,737747751,6,138.633163,-34.859421,0,5,1,4,m
Kitty,737747971,6,138.632507,-34.862602,0,5,1,4,m
Kitty,737748035,6,138.632797,-34.862957,0,5,1,4,m
Kitty,737747767,6,138.632309,-34.862122,0,5,1,4,m
Kitty,737747745,6,138.633545,-34.860226,0,5,1,4,m
Kitty,737748262,6,138.632721,-34.862606,0,5,1,4,m
Kitty,737747727,6,138.633316,-34.862614,0,5,1,4,m
Kitty,737748649,6,138.632233,-34.862469,0,5,1,4,m
Kitty,737747753,6,138.633499,-34.860752,0,5,1,4,m
Kitty,737747794,6,138.632004,-34.86256,0,5,1,4,m
Kitty,737747742,6,138.63446,-34.862171,0,5,1,4,m
Kitty,737747768,6,138.632294,-34.862125,0,5,1,4,m
Kitty,737748261,6,138.632553,-34.862614,0,5,1,4,m
Kitty,737747761,6,138.632416,-34.862511,0,5,1,4,m
Kitty,737748173,6,138.632355,-34.862411,0,5,1,4,m
Kitty,737748638,6,138.632477,-34.862537,0,5,1,4,m
Kitty,737748199,6,138.632706,-34.862629,0,5,1,4,m
Kitty,737747748,6,138.63356,-34.861084,0,5,1,4,m
Kitty,737748305,6,138.63269,-34.862961,0,5,1,4,m
Kitty,737747783,6,138.63176,-34.862991,0,5,1,4,m
Kitty,737747763,6,138.633087,-34.861538,0,5,1,4,m
Kitty,737747769,6,138.632401,-34.862045,0,5,1,4,m
Kitty,737748838,6,138.632599,-34.862728,0,5,1,4,m
Kitty,737748799,6,138.632584,-34.86277,0,5,1,4,m
Kitty,737747711,6,138.633408,-34.863522,0,5,1,4,m
Kitty,737748538,6,138.632141,-34.862476,0,5,1,4,m
Kitty,737747776,6,138.632492,-34.86232,0,5,1,4,m
Kitty,737748643,6,138.630997,-34.862419,0,5,1,4,m
Kitty,737747724,6,138.63295,-34.863064,0,5,1,4,m
Kitty,737747739,6,138.634201,-34.862045,0,5,1,4,m
Kitty,737747722,6,138.633163,-34.863388,0,5,1,4,m
Kitty,737747965,6,138.632156,-34.862305,0,5,1,4,m
Kitty,737748036,6,138.632904,-34.862946,0,5,1,4,m
Kitty,737747730,6,138.634201,-34.863094,0,5,1,4,m
Kitty,737747706,6,138.633316,-34.861206,0,5,1,4,m
Kitty,737747712,6,138.633408,-34.863522,0,5,1,4,m
Kitty,737748737,6,138.632553,-34.862644,0,5,1,4,m
Kitty,737748823,6,138.632233,-34.862709,0,5,1,4,m
Kitty,737748738,6,138.632111,-34.862801,0,5,1,4,m
Kitty,737747760,6,138.632904,-34.862633,0,5,1,4,m
Lilliput,855763773,6,138.665329,-34.858608,18,24,3,3,f
Lilliput,855762702,6,138.665283,-34.857662,18,24,3,3,f
Lilliput,855762701,6,138.665268,-34.857216,18,24,3,3,f
Lilliput,855764182,7,138.665436,-34.857754,18,24,3,3,f
Lilliput,855763283,6,138.665436,-34.857899,18,24,3,3,f
Lilliput,855763138,6,138.665375,-34.857677,18,24,3,3,f
Lilliput,855763296,6,138.665512,-34.8577,18,24,3,3,f
Lilliput,855762125,6,138.66507,-34.857464,18,24,3,3,f
Lilliput,855763974,7,138.665421,-34.857647,18,24,3,3,f
Lilliput,855762097,6,138.665558,-34.857224,18,24,3,3,f
Lilliput,855763967,7,138.665344,-34.857819,18,24,3,3,f
Lilliput,855764184,7,138.665558,-34.857731,18,24,3,3,f
Lilliput,855765305,7,138.665207,-34.858017,18,24,3,3,f
Lilliput,855764567,7,138.66539,-34.857758,18,24,3,3,f
Lilliput,855762341,6,138.665497,-34.85788,18,24,3,3,f
Lilliput,855763859,7,138.665649,-34.857754,18,24,3,3,f
Lilliput,855762921,6,138.665405,-34.857666,18,24,3,3,f
Lilliput,855762286,6,138.665375,-34.857666,18,24,3,3,f
Lilliput,855763120,6,138.66539,-34.857475,18,24,3,3,f
Lilliput,855763278,6,138.665375,-34.857651,18,24,3,3,f
Lilliput,855762914,6,138.665588,-34.857334,18,24,3,3,f
Lilliput,855763119,6,138.665451,-34.85783,18,24,3,3,f
Lilliput,855764795,7,138.665451,-34.857941,18,24,3,3,f
Lilliput,855764568,7,138.665283,-34.857803,18,24,3,3,f
Lilliput,855762913,6,138.665558,-34.857468,18,24,3,3,f
Lilliput,855762154,6,138.665176,-34.856804,18,24,3,3,f
Lilliput,855764665,7,138.665497,-34.857738,18,24,3,3,f
Lilliput,855763839,7,138.665283,-34.857494,18,24,3,3,f
Lilliput,855762110,6,138.665298,-34.857506,18,24,3,3,f
Lilliput,855764955,7,138.665009,-34.857628,18,24,3,3,f
Lilliput,855762081,6,138.665863,-34.857113,18,24,3,3,f
Lilliput,855764666,7,138.665619,-34.857929,18,24,3,3,f
Lilliput,855763771,6,138.665192,-34.859383,18,24,3,3,f
Lilliput,855762922,6,138.665207,-34.857845,18,24,3,3,f
Lilliput,855762109,6,138.665283,-34.857273,18,24,3,3,f
Lilliput,855762155,6,138.665237,-34.856812,18,24,3,3,f
Lilliput,855764926,7,138.665436,-34.85817,18,24,3,3,f
Lilliput,855764812,7,138.665482,-34.857601,18,24,3,3,f
Lilliput,855763464,6,138.665375,-34.857635,18,24,3,3,f
Lilliput,855762096,6,138.665649,-34.857174,18,24,3,3,f
Lilliput,855763282,6,138.665466,-34.857841,18,24,3,3,f
Lilliput,855763786,7,138.665359,-34.857689,18,24,3,3,f
Lilliput,855763145,6,138.665283,-34.857586,18,24,3,3,f
Lilliput,855762285,6,138.665237,-34.857685,18,24,3,3,f
Lilliput,855763869,7,138.665466,-34.857738,18,24,3,3,f
Lilliput,855763770,6,138.665329,-34.85812,18,24,3,3,f
Lilliput,855764931,7,138.665421,-34.85775,18,24,3,3,f
Lilliput,855762024,6,138.665421,-34.857491,18,24,3,3,f
Lilliput,855764173,7,138.66539,-34.857681,18,24,3,3,f
Lilliput,855763043,6,138.665314,-34.857609,18,24,3,3,f
Lilliput,855763858,7,138.665451,-34.857784,18,24,3,3,f
Lilliput,855763966,7,138.665314,-34.857475,18,24,3,3,f
Lilliput,855763044,6,138.665344,-34.857712,18,24,3,3,f
Lilliput,855764183,7,138.665329,-34.857574,18,24,3,3,f
Lilliput,855764964,7,138.665359,-34.857479,18,24,3,3,f
Lilliput,855764956,7,138.664902,-34.857666,18,24,3,3,f
Lilliput,855764566,7,138.665344,-34.857487,18,24,3,3,f
Lilliput,855762700,6,138.665359,-34.857632,18,24,3,3,f
Lilliput,855763121,6,138.665512,-34.857822,18,24,3,3,f
Lilliput,855763785,6,138.665344,-34.857681,18,24,3,3,f
Lilliput,855763772,6,138.665314,-34.858917,18,24,3,3,f
Lilliput,855763868,7,138.665482,-34.857815,18,24,3,3,f
Lilliput,855763139,6,138.665405,-34.857399,18,24,3,3,f
Lilliput,855763127,6,138.665543,-34.857716,18,24,3,3,f
Lilliput,855762126,6,138.664993,-34.857269,18,24,3,3,f
Lilliput,855762042,6,138.665405,-34.857708,18,24,3,3,f
Lilliput,855764965,7,138.665512,-34.857689,18,24,3,3,f
Lilliput,855762346,6,138.665497,-34.857853,18,24,3,3,f
Lilliput,855763846,7,138.665283,-34.857677,18,24,3,3,f
Lilliput,855763356,6,138.665466,-34.857719,18,24,3,3,f
Lilliput,855763146,6,138.665329,-34.857662,18,24,3,3,f
Lilliput,855764811,7,138.665421,-34.857758,18,24,3,3,f
Lilliput,855762043,6,138.665741,-34.857334,18,24,3,3,f
Lilliput,855762023,6,138.665344,-34.857681,18,24,3,3,f
Lilliput,855764954,7,138.665161,-34.857807,18,24,3,3,f
Lilliput,855763042,6,138.665237,-34.857803,18,24,3,3,f
Lilliput,855763780,6,138.665436,-34.857925,18,24,3,3,f
Lilliput,855763268,6,138.665436,-34.857853,18,24,3,3,f
Lilliput,855763463,6,138.665314,-34.857647,18,24,3,3,f
Lilliput,855763355,6,138.665405,-34.857643,18,24,3,3,f
Lilliput,855762342,6,138.665741,-34.857964,18,24,3,3,f
Lilliput,855763781,6,138.665344,-34.857555,18,24,3,3,f
Lilliput,855763269,6,138.665436,-34.857929,18,24,3,3,f
Lilliput,855764925,7,138.665421,-34.85783,18,24,3,3,f
Lilliput,855764932,7,138.665329,-34.857738,18,24,3,3,f
Lilliput,855763975,7,138.665436,-34.857616,18,24,3,3,f
Lilliput,855762347,6,138.665344,-34.857616,18,24,3,3,f
Lilliput,855763465,6,138.665359,-34.857582,18,24,3,3,f
Lilliput,855764174,7,138.665497,-34.857647,18,24,3,3,f
Lilliput,855763277,6,138.665497,-34.857735,18,24,3,3,f
Lilliput,855762082,6,138.665863,-34.857101,18,24,3,3,f
Lilliput,855762133,6,138.665024,-34.857033,18,24,3,3,f
Lilliput,855762189,6,138.665314,-34.857685,18,24,3,3,f
Lilliput,855763845,7,138.665192,-34.857658,18,24,3,3,f
Lilliput,855762167,6,138.665436,-34.857502,18,24,3,3,f
Lilliput,855764794,7,138.665329,-34.857761000000004,18,24,3,3,f
Lilliput,855763787,7,138.665451,-34.857548,18,24,3,3,f
Lilliput,855762287,6,138.665344,-34.857647,18,24,3,3,f
Lilliput,855764675,7,138.665512,-34.857655,18,24,3,3,f
Lilliput,855764050,7,138.665375,-34.857841,18,24,3,3,f
Lilliput,855762190,6,138.665207,-34.857616,18,24,3,3,f
Lilliput,855762166,6,138.665405,-34.857166,18,24,3,3,f
Lilliput,855764049,7,138.66539,-34.85778,18,24,3,3,f
Lilliput,855763838,7,138.665314,-34.857643,18,24,3,3,f
Lilliput,855762134,6,138.664917,-34.857006,18,24,3,3,f
Lilliput,855763938,7,138.665375,-34.857616,18,24,3,3,f
Lilliput,855763939,7,138.665283,-34.857624,18,24,3,3,f
Lilliput,855763297,6,138.665268,-34.857723,18,24,3,3,f
Lilliput,855763126,6,138.665436,-34.85775,18,24,3,3,f
Lilliput,855764674,7,138.665451,-34.857807,18,24,3,3,f
Lilliput,855763122,6,138.665405,-34.857952,18,24,3,3,f
MapleSyrup,812535082,6,138.705429,-34.913651,18,24,0,10,f
MapleSyrup,812534795,6,138.705597,-34.913383,18,24,0,10,f
MapleSyrup,812535047,6,138.705551,-34.913593,18,24,0,10,f
MapleSyrup,812535753,6,138.705154,-34.913288,18,24,0,10,f
MapleSyrup,812535006,6,138.705383,-34.913521,18,24,0,10,f
MapleSyrup,812535026,6,138.70546,-34.913406,18,24,0,10,f
MapleSyrup,812534830,6,138.704269,-34.912807,18,24,0,10,f
MapleSyrup,812534789,6,138.705582,-34.913666,18,24,0,10,f
MapleSyrup,812534811,6,138.705933,-34.913074,18,24,0,10,f
MapleSyrup,812535067,6,138.706268,-34.9133,18,24,0,10,f
MapleSyrup,812534772,6,138.705521,-34.913342,18,24,0,10,f
MapleSyrup,812535080,6,138.705368,-34.913376,18,24,0,10,f
MapleSyrup,812535057,6,138.705673,-34.91346,18,24,0,10,f
MapleSyrup,812535751,6,138.705414,-34.912861,18,24,0,10,f
MapleSyrup,812535351,6,138.705368,-34.913197,18,24,0,10,f
MapleSyrup,812534807,6,138.70546,-34.913284,18,24,0,10,f
MapleSyrup,812535745,6,138.705322,-34.913109,18,24,0,10,f
MapleSyrup,812534784,6,138.705765,-34.91296,18,24,0,10,f
MapleSyrup,812534785,6,138.705612,-34.913521,18,24,0,10,f
MapleSyrup,812535005,6,138.705353,-34.913563,18,24,0,10,f
MapleSyrup,812534826,6,138.705292,-34.913261,18,24,0,10,f
MapleSyrup,812535749,6,138.705444,-34.912940999999996,18,24,0,10,f
MapleSyrup,812534829,6,138.704269,-34.912807,18,24,0,10,f
MapleSyrup,812535030,6,138.706512,-34.913715,18,24,0,10,f
MapleSyrup,812534792,6,138.705872,-34.913425,18,24,0,10,f
MapleSyrup,812535023,6,138.705643,-34.913574,18,24,0,10,f
MapleSyrup,812535738,6,138.705368,-34.913406,18,24,0,10,f
MapleSyrup,812534800,6,138.705597,-34.913235,18,24,0,10,f
MapleSyrup,812535287,6,138.705536,-34.913593,18,24,0,10,f
MapleSyrup,812535741,6,138.705292,-34.913353,18,24,0,10,f
MapleSyrup,812535717,6,138.705994,-34.913528,18,24,0,10,f
MapleSyrup,812535064,6,138.70578,-34.913406,18,24,0,10,f
MapleSyrup,812535079,6,138.705887,-34.913727,18,24,0,10,f
MapleSyrup,812535020,6,138.705521,-34.913517,18,24,0,10,f
MapleSyrup,812534797,6,138.705505,-34.913338,18,24,0,10,f
MapleSyrup,812535071,6,138.705673,-34.912224,18,24,0,10,f
MapleSyrup,812534842,6,138.705765,-34.914101,18,24,0,10,f
MapleSyrup,812535233,6,138.705521,-34.913193,18,24,0,10,f
MapleSyrup,812535747,6,138.705338,-34.913208,18,24,0,10,f
MapleSyrup,812534773,6,138.705597,-34.913586,18,24,0,10,f
MapleSyrup,812535046,6,138.705429,-34.913921,18,24,0,10,f
MapleSyrup,812534997,6,138.705582,-34.913174,18,24,0,10,f
MapleSyrup,812534825,6,138.705292,-34.913261,18,24,0,10,f
MapleSyrup,812535025,6,138.705475,-34.913418,18,24,0,10,f
MapleSyrup,812535718,6,138.706207,-34.912674,18,24,0,10,f
MapleSyrup,812534835,6,138.705399,-34.913448,18,24,0,10,f
MapleSyrup,812534777,6,138.705536,-34.913212,18,24,0,10,f
MapleSyrup,812535034,6,138.705658,-34.913502,18,24,0,10,f
MapleSyrup,812535746,6,138.705353,-34.912476,18,24,0,10,f
MapleSyrup,812535288,6,138.705429,-34.913738,18,24,0,10,f
MapleSyrup,812534996,6,138.705276,-34.91317,18,24,0,10,f
MapleSyrup,812535039,6,138.705856,-34.91288,18,24,0,10,f
MapleSyrup,812535042,6,138.705566,-34.913666,18,24,0,10,f
MapleSyrup,812534824,6,138.705566,-34.913403,18,24,0,10,f
MapleSyrup,812535014,6,138.705444,-34.913528,18,24,0,10,f
MapleSyrup,812534837,6,138.705612,-34.913593,18,24,0,10,f
MapleSyrup,812535068,6,138.705826,-34.913261,18,24,0,10,f
MapleSyrup,812535742,6,138.705414,-34.91288,18,24,0,10,f
MapleSyrup,812534998,6,138.705399,-34.913486,18,24,0,10,f
MapleSyrup,812534753,6,138.705612,-34.913769,18,24,0,10,f
MapleSyrup,812535012,6,138.705566,-34.913467,18,24,0,10,f
MapleSyrup,812535036,6,138.705658,-34.913475,18,24,0,10,f
MapleSyrup,812535095,6,138.705597,-34.913597,18,24,0,10,f
MapleSyrup,812535003,6,138.705536,-34.913403,18,24,0,10,f
MapleSyrup,812534805,6,138.705795,-34.913284,18,24,0,10,f
MapleSyrup,812534994,6,138.70578,-34.913601,18,24,0,10,f
MapleSyrup,812534806,6,138.705597,-34.9132,18,24,0,10,f
MapleSyrup,812535382,6,138.705627,-34.913498,18,24,0,10,f
MapleSyrup,812535721,6,138.705811,-34.913368,18,24,0,10,f
MapleSyrup,812535055,6,138.705795,-34.913319,18,24,0,10,f
MapleSyrup,812534841,6,138.705765,-34.914101,18,24,0,10,f
MapleSyrup,812534788,6,138.705643,-34.913662,18,24,0,10,f
MapleSyrup,812535033,6,138.70575,-34.913445,18,24,0,10,f
MapleSyrup,812535029,6,138.705643,-34.913639,18,24,0,10,f
MapleSyrup,812534817,6,138.70546,-34.913471,18,24,0,10,f
MapleSyrup,812535720,6,138.705826,-34.91312,18,24,0,10,f
MapleSyrup,812535048,6,138.705719,-34.913574,18,24,0,10,f
MapleSyrup,812535009,6,138.705399,-34.913483,18,24,0,10,f
